town,page,page2,url,num,url_num
Aachen,1,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454135,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454135
Aalen,4,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454138,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454138
Ahlen,5,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454139,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454139
Aken,5,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454135,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454135
Albbruck,5,697,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454139,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454139
Allendorf,6,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454140,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454140
Allenstein,6,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454135,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454135
Alsdorf,7,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454141,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454141
Altdamm,8,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454142,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454142
Altena,8,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454135,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454135
Altenburg,10,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454144,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454144
Altötting,10,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454144,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454144
Amberg,10,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454135,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454135
Ammendorf,11,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454145,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454145
Andernach/Rhine,11,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454145,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454145
Andreashütte,12,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454135,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454135
Anklam,13,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454147,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454147
Annaberg,13,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454147,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454147
Annahütte,13,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454135,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454135
Ansbach,14,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454148,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454148
Arnsberg,14,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454148,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454148
Arnstadt,15,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454135,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454135
Aschaffenburg,15,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454149,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454149
Aschersleben,18,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454152,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454152
Aue,18,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454152,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454152
Auerbach,20,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454154,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454154
Augsburg,20,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454154,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454154
Augustenthal,23,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454135,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454135
Baden-Baden,24,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bad-Godesberg,24,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bad-Homburg,24,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bad-Kreuznach,25,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Bad-Oeynhausen,25,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bamberg,26,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Basdorf,26,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bautzen,27,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Bayreuth,28,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Belgard,28,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bensberg,29,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Bensheim,29,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bergedorf,29,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bergheim,50,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454179,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454179
Bergisch-Gladbach,51,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Berlin,52,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Bernburg,59,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454165,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454165
Betzdorf-Siegthal,60,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Beuel,60,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Beuthen,61,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Bielefeld,65,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454162,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454162
Bingen,68,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454161,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454161
Bitterfeld,69,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Blechhammer,75,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454164,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454164
Bocholt,76,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Bochum,76,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Böblingen,84,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454166,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454166
Bonn,85,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Bottrop,86,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Bous,87,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Brackwede,87,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Brandenburg,89,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454160,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454160
Braubach,91,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454160,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454160
Braunschweig,91,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Braunsberg,91,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bremen,97,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454164,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454164
Bremerhaven,103,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454164,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454164
Breslau,105,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454160,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454160
Bruchsal,112,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454165,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454165
Brühl,112,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Bunzlau,113,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Burg,113,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Burghausen,114,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454159,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454159
Burgstadt,114,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454158,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454158
Castrop-Rauxel,115,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454255,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454255
Celle,117,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454257,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454257
Chemnitz,118,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454256,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454256
Clausthal-Zellerfeld,124,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454261,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454261
Coburg,124,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454255,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454255
Coswig,124,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454255,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454255
Costtig,125,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454256,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454256
Cottbus,125,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454255,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454255
Crimmitschau,126,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454256,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454256
Cuxhaven,126,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454255,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454255
Danzig,127,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454267,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454267
Darmstadt,131,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454271,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454271
Datteln,134,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454270,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454270
Deggendorf,135,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454268,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454268
Demmin,135,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454267,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454267
Deschowitz,136,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454268,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454268
Dessau,137,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454268,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454268
Detmold,139,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454269,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454269
Dillingen,139,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454267,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454267
Dobeln,141,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454269,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454269
Donauwörth,141,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454267,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454267
Dülken,176,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454302,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454302
Dormagen,141,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454232,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454232
Dortmund,142,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454268,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454268
Dreetz,154,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454279,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454279
Dresden,154,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454267,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454267
Dudweiler,155,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454268,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454268
Duisburg,162,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454274,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454274
Düneberg-Krümmel,177,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454282,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454282
Düsseldorf,179,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454269,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454269
Düren,176,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454264,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454264
Eberswalde,193,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454333,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454333
Ebingen,195,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454335,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454335
Ehrang,195,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454333,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454333
Eilenburg,196,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454334,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454334
Eisenach,197,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454334,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454334
Eisenberg,198,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454334,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454334
Eisleben,198,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454333,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454333
Elbing,199,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454334,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454334
Elmshorn,200,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454334,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454334
Emden,200,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454333,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454333
Emmendingen,201,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454334,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454334
Emmerich,202,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454334,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454334
Emsdetten,202,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454333,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454333
Erfurt,202,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454333,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454333
Erlangen,204,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454335,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454335
Eschwege,204,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454333,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454333
Eschweiler,205,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454334,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454334
Essen,207,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454335,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454335
Euskirchen,218,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454344,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454344
Falkensee,219,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454359,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454359
Falkenstein,219,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454359,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454359
Fallersleben,219,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454359,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454359
Ferndorf,220,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454360,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454360
Finkenheerd,221,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454361,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454361
Finnentrop,221,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454361,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454361
Finsterwalde,221,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454361,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454361
Flensburg,225,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454365,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454365
Forbach,224,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454364,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454364
Forst,224,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454364,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454364
Frankenberg,225,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454365,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454365
Frankenthal,225,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454365,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454365
Frankfort-am-Main,227,0,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/,454367,https://visualcollections.ub.uni-mainz.de/histbuch/content/pageview/454367
